row_index,sheet_number,bid_item,text,ocr_hints
269,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AX,"[""SHORT_TAG""]"
270,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AX,"[""SHORT_TAG""]"
271,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AV,"[""SHORT_TAG""]"
272,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AV,"[""SHORT_TAG""]"
273,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AZ,"[""SHORT_TAG""]"
274,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AZ,"[""SHORT_TAG""]"
275,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A2,"[""SHORT_TAG""]"
276,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A2,"[""SHORT_TAG""]"
277,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A3,"[""SHORT_TAG""]"
278,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A3,"[""SHORT_TAG""]"
279,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A1,"[""SHORT_TAG""]"
280,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A1,"[""SHORT_TAG""]"
281,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A4,"[""SHORT_TAG""]"
282,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A4,"[""SHORT_TAG""]"
283,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AX,"[""SHORT_TAG""]"
284,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AX,"[""SHORT_TAG""]"
285,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AV,"[""SHORT_TAG""]"
286,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AV,"[""SHORT_TAG""]"
287,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AZ,"[""SHORT_TAG""]"
288,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AZ,"[""SHORT_TAG""]"
289,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A2,"[""SHORT_TAG""]"
290,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A2,"[""SHORT_TAG""]"
291,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A3,"[""SHORT_TAG""]"
292,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A3,"[""SHORT_TAG""]"
293,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A1,"[""SHORT_TAG""]"
294,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A1,"[""SHORT_TAG""]"
295,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A4,"[""SHORT_TAG""]"
296,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A4,"[""SHORT_TAG""]"
297,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AX,"[""SHORT_TAG""]"
298,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AX,"[""SHORT_TAG""]"
299,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AV,"[""SHORT_TAG""]"
300,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AV,"[""SHORT_TAG""]"
301,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AZ,"[""SHORT_TAG""]"
302,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AZ,"[""SHORT_TAG""]"
303,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A2,"[""SHORT_TAG""]"
304,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A2,"[""SHORT_TAG""]"
305,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A3,"[""SHORT_TAG""]"
306,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A3,"[""SHORT_TAG""]"
307,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A1,"[""SHORT_TAG""]"
308,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A1,"[""SHORT_TAG""]"
309,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A4,"[""SHORT_TAG""]"
310,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A4,"[""SHORT_TAG""]"
311,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AX,"[""SHORT_TAG""]"
312,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AX,"[""SHORT_TAG""]"
313,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AV,"[""SHORT_TAG""]"
314,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AV,"[""SHORT_TAG""]"
315,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AZ,"[""SHORT_TAG""]"
316,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,AZ,"[""SHORT_TAG""]"
317,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A2,"[""SHORT_TAG""]"
318,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A2,"[""SHORT_TAG""]"
319,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A3,"[""SHORT_TAG""]"
320,A-005,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,A3,"[""SHORT_TAG""]"
321,A-005,Furnish & Install Roof Protection at Rooftop Equipment,C. PROVIDE ROOF PROTECTION TO ALL ROOF TOP EQUIPMENT.,[]
322,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F1,"[""SHORT_TAG""]"
323,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F1,"[""SHORT_TAG""]"
324,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F3,"[""SHORT_TAG""]"
325,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F3,"[""SHORT_TAG""]"
326,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FZ,"[""SHORT_TAG""]"
327,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FZ,"[""SHORT_TAG""]"
328,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FX,"[""SHORT_TAG""]"
329,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FX,"[""SHORT_TAG""]"
330,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FV,"[""SHORT_TAG""]"
331,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FV,"[""SHORT_TAG""]"
332,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F2,"[""SHORT_TAG""]"
333,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F2,"[""SHORT_TAG""]"
334,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F1,"[""SHORT_TAG""]"
335,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F1,"[""SHORT_TAG""]"
336,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F3,"[""SHORT_TAG""]"
337,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F3,"[""SHORT_TAG""]"
338,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FZ,"[""SHORT_TAG""]"
339,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FZ,"[""SHORT_TAG""]"
340,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FX,"[""SHORT_TAG""]"
341,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FX,"[""SHORT_TAG""]"
342,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FV,"[""SHORT_TAG""]"
343,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FV,"[""SHORT_TAG""]"
344,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F2,"[""SHORT_TAG""]"
345,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F2,"[""SHORT_TAG""]"
346,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F1,"[""SHORT_TAG""]"
347,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F1,"[""SHORT_TAG""]"
348,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F3,"[""SHORT_TAG""]"
349,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F3,"[""SHORT_TAG""]"
350,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FZ,"[""SHORT_TAG""]"
351,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FZ,"[""SHORT_TAG""]"
352,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FX,"[""SHORT_TAG""]"
353,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FX,"[""SHORT_TAG""]"
354,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FV,"[""SHORT_TAG""]"
355,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FV,"[""SHORT_TAG""]"
356,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F2,"[""SHORT_TAG""]"
357,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F2,"[""SHORT_TAG""]"
358,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F1,"[""SHORT_TAG""]"
359,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F1,"[""SHORT_TAG""]"
360,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F3,"[""SHORT_TAG""]"
361,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F3,"[""SHORT_TAG""]"
362,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FZ,"[""SHORT_TAG""]"
363,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FZ,"[""SHORT_TAG""]"
364,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FX,"[""SHORT_TAG""]"
365,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FX,"[""SHORT_TAG""]"
366,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FV,"[""SHORT_TAG""]"
367,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FV,"[""SHORT_TAG""]"
368,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F2,"[""SHORT_TAG""]"
369,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F2,"[""SHORT_TAG""]"
370,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F1,"[""SHORT_TAG""]"
371,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F1,"[""SHORT_TAG""]"
372,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F3,"[""SHORT_TAG""]"
373,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F3,"[""SHORT_TAG""]"
374,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FZ,"[""SHORT_TAG""]"
375,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FZ,"[""SHORT_TAG""]"
376,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FX,"[""SHORT_TAG""]"
377,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FX,"[""SHORT_TAG""]"
378,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FV,"[""SHORT_TAG""]"
379,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FV,"[""SHORT_TAG""]"
380,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F2,"[""SHORT_TAG""]"
381,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F2,"[""SHORT_TAG""]"
382,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F1,"[""SHORT_TAG""]"
383,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F1,"[""SHORT_TAG""]"
384,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F3,"[""SHORT_TAG""]"
385,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F3,"[""SHORT_TAG""]"
386,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FZ,"[""SHORT_TAG""]"
387,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FZ,"[""SHORT_TAG""]"
388,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FX,"[""SHORT_TAG""]"
389,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FX,"[""SHORT_TAG""]"
390,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FV,"[""SHORT_TAG""]"
391,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FV,"[""SHORT_TAG""]"
392,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F2,"[""SHORT_TAG""]"
393,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F2,"[""SHORT_TAG""]"
394,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F1,"[""SHORT_TAG""]"
395,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F1,"[""SHORT_TAG""]"
396,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F3,"[""SHORT_TAG""]"
397,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F3,"[""SHORT_TAG""]"
398,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FZ,"[""SHORT_TAG""]"
399,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FZ,"[""SHORT_TAG""]"
400,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FX,"[""SHORT_TAG""]"
401,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FX,"[""SHORT_TAG""]"
402,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FV,"[""SHORT_TAG""]"
403,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FV,"[""SHORT_TAG""]"
404,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F2,"[""SHORT_TAG""]"
405,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F2,"[""SHORT_TAG""]"
406,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F1,"[""SHORT_TAG""]"
407,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F1,"[""SHORT_TAG""]"
408,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F3,"[""SHORT_TAG""]"
409,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F3,"[""SHORT_TAG""]"
410,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FZ,"[""SHORT_TAG""]"
411,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FZ,"[""SHORT_TAG""]"
412,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FX,"[""SHORT_TAG""]"
413,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FX,"[""SHORT_TAG""]"
414,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FV,"[""SHORT_TAG""]"
415,A-005,Furnish & Install Unspecified Floor Finish From Schedule,FV,"[""SHORT_TAG""]"
416,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F2,"[""SHORT_TAG""]"
417,A-005,Furnish & Install Unspecified Floor Finish From Schedule,F2,"[""SHORT_TAG""]"
418,A-005,Furnish & Install Carpet,C1,"[""SHORT_TAG""]"
419,A-005,Furnish & Install Carpet,C1,"[""SHORT_TAG""]"
420,A-005,Furnish & Install Carpet,C4,"[""SHORT_TAG""]"
421,A-005,Furnish & Install Carpet,C4,"[""SHORT_TAG""]"
422,A-005,Furnish & Install Carpet,CX,"[""SHORT_TAG""]"
423,A-005,Furnish & Install Carpet,CX,"[""SHORT_TAG""]"
424,A-005,Furnish & Install Carpet,CV,"[""SHORT_TAG""]"
425,A-005,Furnish & Install Carpet,CV,"[""SHORT_TAG""]"
426,A-005,Furnish & Install Carpet,CZ,"[""SHORT_TAG""]"
427,A-005,Furnish & Install Carpet,CZ,"[""SHORT_TAG""]"
428,A-005,Furnish & Install Carpet,C2,"[""SHORT_TAG""]"
429,A-005,Furnish & Install Carpet,C2,"[""SHORT_TAG""]"
430,A-005,Furnish & Install Carpet,C3,"[""SHORT_TAG""]"
431,A-005,Furnish & Install Carpet,C3,"[""SHORT_TAG""]"
432,A-005,Furnish & Install Carpet,C1,"[""SHORT_TAG""]"
433,A-005,Furnish & Install Carpet,C1,"[""SHORT_TAG""]"
434,A-005,Furnish & Install Carpet,C4,"[""SHORT_TAG""]"
435,A-005,Furnish & Install Carpet,C4,"[""SHORT_TAG""]"
436,A-005,Furnish & Install Carpet,CX,"[""SHORT_TAG""]"
437,A-005,Furnish & Install Carpet,CX,"[""SHORT_TAG""]"
438,A-005,Furnish & Install Carpet,CV,"[""SHORT_TAG""]"
439,A-005,Furnish & Install Carpet,CV,"[""SHORT_TAG""]"
440,A-005,Furnish & Install Carpet,CZ,"[""SHORT_TAG""]"
441,A-005,Furnish & Install Carpet,CZ,"[""SHORT_TAG""]"
442,A-005,Furnish & Install Carpet,C2,"[""SHORT_TAG""]"
443,A-005,Furnish & Install Carpet,C2,"[""SHORT_TAG""]"
444,A-005,Furnish & Install Carpet,C3,"[""SHORT_TAG""]"
445,A-005,Furnish & Install Carpet,C3,"[""SHORT_TAG""]"
446,A-005,Furnish & Install Carpet,C1,"[""SHORT_TAG""]"
447,A-005,Furnish & Install Carpet,C1,"[""SHORT_TAG""]"
448,A-005,Furnish & Install Carpet,C4,"[""SHORT_TAG""]"
449,A-005,Furnish & Install Carpet,C4,"[""SHORT_TAG""]"
450,A-005,Furnish & Install Carpet,CX,"[""SHORT_TAG""]"
451,A-005,Furnish & Install Carpet,CX,"[""SHORT_TAG""]"
452,A-005,Furnish & Install Carpet,CV,"[""SHORT_TAG""]"
453,A-005,Furnish & Install Carpet,CV,"[""SHORT_TAG""]"
454,A-005,Furnish & Install Carpet,CZ,"[""SHORT_TAG""]"
455,A-005,Furnish & Install Carpet,CZ,"[""SHORT_TAG""]"
456,A-005,Furnish & Install Carpet,C2,"[""SHORT_TAG""]"
457,A-005,Furnish & Install Carpet,C2,"[""SHORT_TAG""]"
458,A-005,Furnish & Install Carpet,C3,"[""SHORT_TAG""]"
459,A-005,Furnish & Install Carpet,C3,"[""SHORT_TAG""]"
460,A-005,Furnish & Install Carpet,C1,"[""SHORT_TAG""]"
461,A-005,Furnish & Install Carpet,C1,"[""SHORT_TAG""]"
462,A-005,Furnish & Install Carpet,C4,"[""SHORT_TAG""]"
463,A-005,Furnish & Install Carpet,C4,"[""SHORT_TAG""]"
464,A-005,Furnish & Install Carpet,CX,"[""SHORT_TAG""]"
465,A-005,Furnish & Install Carpet,CX,"[""SHORT_TAG""]"
466,A-005,Furnish & Install Carpet,CV,"[""SHORT_TAG""]"
467,A-005,Furnish & Install Carpet,CV,"[""SHORT_TAG""]"
468,A-005,Furnish & Install Carpet,CZ,"[""SHORT_TAG""]"
469,A-005,Furnish & Install Carpet,CZ,"[""SHORT_TAG""]"
470,A-005,Furnish & Install Carpet,C2,"[""SHORT_TAG""]"
471,A-005,Furnish & Install Carpet,C2,"[""SHORT_TAG""]"
472,A-005,Furnish & Install Carpet,C3,"[""SHORT_TAG""]"
473,A-005,Furnish & Install Carpet,C3,"[""SHORT_TAG""]"
474,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,E1,"[""SHORT_TAG""]"
475,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,E1,"[""SHORT_TAG""]"
476,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,E4,"[""SHORT_TAG""]"
477,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,E4,"[""SHORT_TAG""]"
478,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,EX,"[""SHORT_TAG""]"
479,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,EX,"[""SHORT_TAG""]"
480,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,EV,"[""SHORT_TAG""]"
481,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,EV,"[""SHORT_TAG""]"
482,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,EZ,"[""SHORT_TAG""]"
483,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,EZ,"[""SHORT_TAG""]"
484,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,E2,"[""SHORT_TAG""]"
485,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,E2,"[""SHORT_TAG""]"
486,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,E3,"[""SHORT_TAG""]"
487,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,E3,"[""SHORT_TAG""]"
488,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,E5,"[""SHORT_TAG""]"
489,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,E5,"[""SHORT_TAG""]"
490,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,EW,"[""SHORT_TAG""]"
491,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,EW,"[""SHORT_TAG""]"
492,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,EY,"[""SHORT_TAG""]"
493,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,EY,"[""SHORT_TAG""]"
494,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,E1,"[""SHORT_TAG""]"
495,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,E1,"[""SHORT_TAG""]"
496,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,E4,"[""SHORT_TAG""]"
497,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,E4,"[""SHORT_TAG""]"
498,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,EX,"[""SHORT_TAG""]"
499,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,EX,"[""SHORT_TAG""]"
500,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,EV,"[""SHORT_TAG""]"
501,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,EV,"[""SHORT_TAG""]"
502,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,EZ,"[""SHORT_TAG""]"
503,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,EZ,"[""SHORT_TAG""]"
504,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,E2,"[""SHORT_TAG""]"
505,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,E2,"[""SHORT_TAG""]"
506,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,E3,"[""SHORT_TAG""]"
507,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,E3,"[""SHORT_TAG""]"
508,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,E5,"[""SHORT_TAG""]"
509,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,E5,"[""SHORT_TAG""]"
510,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,EW,"[""SHORT_TAG""]"
511,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,EW,"[""SHORT_TAG""]"
512,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,EY,"[""SHORT_TAG""]"
513,A-005,Furnish & Install Unidentified Electrical Components for Estimator Review,EY,"[""SHORT_TAG""]"
514,A-005,Furnish & Install Wall Base,B1,"[""SHORT_TAG""]"
515,A-005,Furnish & Install Wall Base,B1,"[""SHORT_TAG""]"
516,A-005,Furnish & Install Wall Base,B4,"[""SHORT_TAG""]"
517,A-005,Furnish & Install Wall Base,B4,"[""SHORT_TAG""]"
518,A-005,Furnish & Install Wall Base,BX,"[""SHORT_TAG""]"
519,A-005,Furnish & Install Wall Base,BX,"[""SHORT_TAG""]"
520,A-005,Furnish & Install Wall Base,BV,"[""SHORT_TAG""]"
521,A-005,Furnish & Install Wall Base,BV,"[""SHORT_TAG""]"
522,A-005,Furnish & Install Wall Base,BZ,"[""SHORT_TAG""]"
523,A-005,Furnish & Install Wall Base,BZ,"[""SHORT_TAG""]"
524,A-005,Furnish & Install Wall Base,B2,"[""SHORT_TAG""]"
525,A-005,Furnish & Install Wall Base,B2,"[""SHORT_TAG""]"
526,A-005,Furnish & Install Wall Base,B3,"[""SHORT_TAG""]"
527,A-005,Furnish & Install Wall Base,B3,"[""SHORT_TAG""]"
528,A-005,Furnish & Install Wall Base,B1,"[""SHORT_TAG""]"
529,A-005,Furnish & Install Wall Base,B1,"[""SHORT_TAG""]"
530,A-005,Furnish & Install Wall Base,B4,"[""SHORT_TAG""]"
531,A-005,Furnish & Install Wall Base,B4,"[""SHORT_TAG""]"
532,A-005,Furnish & Install Wall Base,BX,"[""SHORT_TAG""]"
533,A-005,Furnish & Install Wall Base,BX,"[""SHORT_TAG""]"
534,A-005,Furnish & Install Wall Base,BV,"[""SHORT_TAG""]"
535,A-005,Furnish & Install Wall Base,BV,"[""SHORT_TAG""]"
536,A-005,Furnish & Install Wall Base,BZ,"[""SHORT_TAG""]"
537,A-005,Furnish & Install Wall Base,BZ,"[""SHORT_TAG""]"
538,A-005,Furnish & Install Wall Base,B2,"[""SHORT_TAG""]"
539,A-005,Furnish & Install Wall Base,B2,"[""SHORT_TAG""]"
540,A-005,Furnish & Install Wall Base,B3,"[""SHORT_TAG""]"
541,A-005,Furnish & Install Wall Base,B3,"[""SHORT_TAG""]"
542,A-005,Furnish & Install Precast Concrete Stair Treads,T 801.924.5000,[]
543,A-101CD,Furnish & Install Wall Finishes Per Finish Schedule And Elevations,A B BR C BR A,[]
544,A-101CD,Furnish & Install Wall Finishes Per Finish Schedule And Elevations,A C BR C BR A,[]
545,A-101CD,Furnish & Install Wall Finishes Per Finish Schedule And Elevations,A B BR C BR D,[]
546,A-101CD,Furnish & Install Wall Finishes Per Finish Schedule And Elevations,A BR A,[]
547,A-101CD,Furnish & Install Wall Finishes Per Finish Schedule And Elevations,E BR A,[]
548,A-101CD,Furnish & Install Wall Framing Continuous To Deck And As Per General Notes,A. ALL NEW WALL ASSEMBLIES ARE CONTINUOUS TO BOTTOM OF DECK UNLESS NOTED OTHERWISE.,[]
549,A-101CD,Furnish & Install Tile Backer Board And Moisture Resistant Gypsum Board In Wet Areas,"C. WHERE THE FINISH SCHEDULE OR INTERIOR ELEVATIONS CALL FOR TILE, REPLACE GYPSUM BOARD SHOWN IN THE WALL'S ASSEMBLY WITH TILE BACKER BOARD WHERE TILE OCCURS. REPLACE OTHER GYPSUM BOARD SHOWN IN THAT WALL'S ASSEMBLY WITH MOISTURE RESISTANT GYPSUM BOARD WHERE NO TILE OCCURS.",[]
550,A-101CD,Furnish & Install Wall Framing Layout And Coordination,F.O.S.,"[""SHORT_TAG""]"
551,A-101CD,Furnish & Install Wall Framing Layout And Coordination,F.O.S.,"[""SHORT_TAG""]"
552,A-101CD,Furnish & Install Wall Framing Layout And Coordination,F.O.S.,"[""SHORT_TAG""]"
553,A-101CD,Furnish & Install Wall Framing Layout And Coordination,F.O.S.,"[""SHORT_TAG""]"
554,A-101CD,Furnish & Install Wall Framing Layout And Coordination,F.O.S.,"[""SHORT_TAG""]"
555,A-101CD,Furnish & Install Wall Framing Layout And Coordination,F.O.S.,"[""SHORT_TAG""]"
556,A-101CD,Furnish & Install Wall Framing Layout And Coordination,F.O.S.,"[""SHORT_TAG""]"
557,A-101CD,Furnish & Install Wall Framing Layout And Coordination,F.O.S.,"[""SHORT_TAG""]"
558,A-101CD,Furnish & Install Wall Framing Layout And Coordination,F.O.S.,"[""SHORT_TAG""]"
