row_index,document_id,page_number,sheet_number,sheet_name,discipline,scope,scope_key,bid_item,subheading,region_index,text,quad_px,specifications,references,drawing_reference_detail,notes,is_reference_sheet,region_id,medium_path,local_path,locator_path,coordinate_valid
2763,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,452,Td,"[693.739990234375, 584.3160400390625, 700.7830200195312, 584.3160400390625, 700.7830200195312, 590.3511962890625, 693.739990234375, 590.3511962890625]",[],,,,False,region_002763,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002763.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002763.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002763.png,CACHED
2764,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,453,Td,"[670.3886108398438, 584.1961669921875, 677.4827880859375, 584.1961669921875, 677.4827880859375, 590.291259765625, 670.3886108398438, 590.291259765625]",[],,,,False,region_002764,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002764.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002764.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002764.png,CACHED
2765,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,454,Td,"[653.239990234375, 584.0760498046875, 660.2830200195312, 584.0760498046875, 660.2830200195312, 590.1112060546875, 653.239990234375, 590.1112060546875]",[],,,,False,region_002765,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002765.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002765.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002765.png,CACHED
2766,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,455,Td,"[635.9599609375, 583.8961181640625, 643.0029907226562, 583.8961181640625, 643.0029907226562, 589.9312744140625, 635.9599609375, 589.9312744140625]",[],,,,False,region_002766,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002766.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002766.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002766.png,CACHED
2767,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,456,B J B J B J B J B J B J B J B J B J B J B J B J B J,"[410.06005859375, 689.796142578125, 425.7832336425781, 689.796142578125, 425.7832336425781, 751.18408203125, 410.06005859375, 751.18408203125]",[],,,,False,region_002767,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002767.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002767.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002767.png,CACHED
2768,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,457,Pl,"[422.60009765625, 677.01611328125, 427.9653015136719, 677.01611328125, 427.9653015136719, 683.05126953125, 422.60009765625, 683.05126953125]",[],,,,False,region_002768,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002768.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002768.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002768.png,CACHED
2769,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,458,Pl,"[422.60009765625, 660.8160400390625, 427.9653015136719, 660.8160400390625, 427.9653015136719, 666.8511962890625, 422.60009765625, 666.8511962890625]",[],,,,False,region_002769,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002769.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002769.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002769.png,CACHED
2770,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,459,Pl,"[422.66015625, 644.6160888671875, 428.0253601074219, 644.6160888671875, 428.0253601074219, 650.6512451171875, 422.66015625, 650.6512451171875]",[],,,,False,region_002770,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002770.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002770.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002770.png,CACHED
2771,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,460,Pl,"[422.719970703125, 628.416015625, 428.0851745605469, 628.416015625, 428.0851745605469, 634.451171875, 422.719970703125, 634.451171875]",[],,,,False,region_002771,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002771.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002771.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002771.png,CACHED
2772,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,461,Pl,"[422.60009765625, 756.3360595703125, 427.9653015136719, 756.3360595703125, 427.9653015136719, 762.3712158203125, 422.60009765625, 762.3712158203125]",[],,,,False,region_002772,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002772.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002772.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002772.png,CACHED
2773,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,462,Pl,"[422.5400390625, 772.5360107421875, 427.9052429199219, 772.5360107421875, 427.9052429199219, 778.5711669921875, 422.5400390625, 778.5711669921875]",[],,,,False,region_002773,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002773.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002773.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002773.png,CACHED
2774,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,463,Pl,"[422.5400390625, 788.736083984375, 427.9052429199219, 788.736083984375, 427.9052429199219, 794.771240234375, 422.5400390625, 794.771240234375]",[],,,,False,region_002774,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002774.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002774.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002774.png,CACHED
2775,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,464,Pl,"[422.47998046875, 804.93603515625, 427.8451843261719, 804.93603515625, 427.8451843261719, 810.97119140625, 422.47998046875, 810.97119140625]",[],,,,False,region_002775,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002775.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002775.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002775.png,CACHED
2776,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,465,Pl,"[422.420166015625, 821.1361083984375, 427.7853698730469, 821.1361083984375, 427.7853698730469, 827.1712646484375, 422.420166015625, 827.1712646484375]",[],,,,False,region_002776,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002776.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002776.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002776.png,CACHED
2777,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,466,Pl,"[422.719970703125, 612.216064453125, 428.0851745605469, 612.216064453125, 428.0851745605469, 618.251220703125, 422.719970703125, 618.251220703125]",[],,,,False,region_002777,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002777.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002777.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002777.png,CACHED
2778,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,467,Hp,"[1989.66943359375, 976.4161376953125, 1997.42919921875, 976.4161376953125, 1997.42919921875, 982.5111083984375, 1989.66943359375, 982.5111083984375]",[],,,,False,region_002778,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002778.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002778.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002778.png,CACHED
2779,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,468,Hp,"[1982.349609375, 972.396240234375, 1990.109130859375, 972.396240234375, 1990.109130859375, 978.4910888671875, 1982.349609375, 978.4910888671875]",[],,,,False,region_002779,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002779.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002779.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002779.png,CACHED
2780,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,469,Hp,"[1975.029541015625, 968.376220703125, 1982.7890625, 968.376220703125, 1982.7890625, 974.4710693359375, 1975.029541015625, 974.4710693359375]",[],,,,False,region_002780,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002780.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002780.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002780.png,CACHED
2781,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,470,Hp,"[1967.70947265625, 964.356201171875, 1975.4691162109375, 964.356201171875, 1975.4691162109375, 970.4510498046875, 1967.70947265625, 970.4510498046875]",[],,,,False,region_002781,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002781.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002781.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002781.png,CACHED
2782,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,471,Bh,"[1973.179931640625, 850.5360107421875, 1980.5611572265625, 850.5360107421875, 1980.5611572265625, 856.5711669921875, 1973.179931640625, 856.5711669921875]",[],,,,False,region_002782,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002782.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002782.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002782.png,CACHED
2783,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,472,Bh,"[1980.7890625, 837.396240234375, 1988.2188720703125, 837.396240234375, 1988.2188720703125, 843.4912109375, 1980.7890625, 843.4912109375]",[],,,,False,region_002783,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002783.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002783.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002783.png,CACHED
2784,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,473,Bh,"[1988.468994140625, 824.2562255859375, 1995.89892578125, 824.2562255859375, 1995.89892578125, 830.351318359375, 1988.468994140625, 830.351318359375]",[],,,,False,region_002784,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002784.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002784.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002784.png,CACHED
2785,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,474,Bh,"[1996.1600341796875, 811.1160888671875, 2003.5411376953125, 811.1160888671875, 2003.5411376953125, 817.1512451171875, 1996.1600341796875, 817.1512451171875]",[],,,,False,region_002785,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002785.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002785.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002785.png,CACHED
2786,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,475,Bh,"[1968.9200439453125, 905.8560791015625, 1976.3011474609375, 905.8560791015625, 1976.3011474609375, 911.8912353515625, 1968.9200439453125, 911.8912353515625]",[],,,,False,region_002786,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002786.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002786.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002786.png,CACHED
2787,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,476,Bh,"[1975.52001953125, 892.176025390625, 1982.901123046875, 892.176025390625, 1982.901123046875, 898.211181640625, 1975.52001953125, 898.211181640625]",[],,,,False,region_002787,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002787.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002787.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002787.png,CACHED
2788,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,477,Sy,"[1943.5400390625, 850.8961181640625, 1950.5831298828125, 850.8961181640625, 1950.5831298828125, 856.9312744140625, 1943.5400390625, 856.9312744140625]",[],,,,False,region_002788,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002788.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002788.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002788.png,CACHED
2789,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,478,Sy,"[1950.8599853515625, 837.8760986328125, 1957.903076171875, 837.8760986328125, 1957.903076171875, 843.9112548828125, 1950.8599853515625, 843.9112548828125]",[],,,,False,region_002789,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002789.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002789.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002789.png,CACHED
2790,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,479,Sy,"[1958.228515625, 824.856201171875, 1965.3226318359375, 824.856201171875, 1965.3226318359375, 830.951171875, 1958.228515625, 830.951171875]",[],,,,False,region_002790,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002790.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002790.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002790.png,CACHED
2791,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,480,Sy,"[1965.5487060546875, 811.836181640625, 1972.642333984375, 811.836181640625, 1972.642333984375, 817.9305419921875, 1965.5487060546875, 817.9305419921875]",[],,,,False,region_002791,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002791.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002791.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002791.png,CACHED
2792,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,481,Sy,"[1972.93994140625, 798.8160400390625, 1979.983154296875, 798.8160400390625, 1979.983154296875, 804.8511962890625, 1972.93994140625, 804.8511962890625]",[],,,,False,region_002792,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002792.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002792.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002792.png,CACHED
2793,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,482,Sy,"[1980.320068359375, 785.7960205078125, 1987.363037109375, 785.7960205078125, 1987.363037109375, 791.8311767578125, 1980.320068359375, 791.8311767578125]",[],,,,False,region_002793,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002793.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002793.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002793.png,CACHED
2794,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,483,Sy,"[1987.6400146484375, 772.8360595703125, 1994.68310546875, 772.8360595703125, 1994.68310546875, 778.8712158203125, 1987.6400146484375, 778.8712158203125]",[],,,,False,region_002794,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002794.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002794.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002794.png,CACHED
2795,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,484,Sy,"[1995.02001953125, 759.8160400390625, 2002.0631103515625, 759.8160400390625, 2002.0631103515625, 765.8511962890625, 1995.02001953125, 765.8511962890625]",[],,,,False,region_002795,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002795.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002795.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002795.png,CACHED
2796,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,485,Sy,"[1937.228515625, 948.0361328125, 1944.3226318359375, 948.0361328125, 1944.3226318359375, 954.1312255859375, 1937.228515625, 954.1312255859375]",[],,,,False,region_002796,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002796.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002796.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002796.png,CACHED
2797,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,486,Sy,"[1923.3800048828125, 944.01611328125, 1930.423095703125, 944.01611328125, 1930.423095703125, 950.05126953125, 1923.3800048828125, 950.05126953125]",[],,,,False,region_002797,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002797.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002797.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002797.png,CACHED
2798,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,487,Sy,"[1909.32861328125, 940.7762451171875, 1916.42236328125, 940.7762451171875, 1916.42236328125, 946.87060546875, 1909.32861328125, 946.87060546875]",[],,,,False,region_002798,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002798.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002798.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002798.png,CACHED
2799,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,488,Sy,"[1895.1800537109375, 938.256103515625, 1902.22314453125, 938.256103515625, 1902.22314453125, 944.291259765625, 1895.1800537109375, 944.291259765625]",[],,,,False,region_002799,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002799.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002799.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002799.png,CACHED
2800,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,489,Sy,"[1880.8885498046875, 936.5162353515625, 1887.982666015625, 936.5162353515625, 1887.982666015625, 942.6112060546875, 1880.8885498046875, 942.6112060546875]",[],,,,False,region_002800,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002800.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002800.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002800.png,CACHED
2801,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,490,Sy,"[1865.1800537109375, 936.4560546875, 1872.22314453125, 936.4560546875, 1872.22314453125, 942.4912109375, 1865.1800537109375, 942.4912109375]",[],,,,False,region_002801,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002801.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002801.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002801.png,CACHED
2802,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,491,Sy,"[1850.0, 936.216064453125, 1857.0430908203125, 936.216064453125, 1857.0430908203125, 942.251220703125, 1850.0, 942.251220703125]",[],,,,False,region_002802,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002802.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002802.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002802.png,CACHED
2803,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,492,Sy,"[1948.1600341796875, 953.6160888671875, 1955.203125, 953.6160888671875, 1955.203125, 959.6512451171875, 1948.1600341796875, 959.6512451171875]",[],,,,False,region_002803,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002803.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002803.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002803.png,CACHED
2804,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,493,Pl,"[1962.8599853515625, 953.916015625, 1968.225341796875, 953.916015625, 1968.225341796875, 959.951171875, 1962.8599853515625, 959.951171875]",[],,,,False,region_002804,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002804.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002804.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002804.png,CACHED
2805,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,494,Pl,"[1950.18505859375, 938.6163330078125, 1955.616943359375, 938.6163330078125, 1955.616943359375, 944.7108154296875, 1950.18505859375, 944.7108154296875]",[],,,,False,region_002805,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002805.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002805.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002805.png,CACHED
2806,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,495,Pl,"[1961.4200439453125, 921.756103515625, 1966.785400390625, 921.756103515625, 1966.785400390625, 927.791259765625, 1961.4200439453125, 927.791259765625]",[],,,,False,region_002806,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002806.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002806.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002806.png,CACHED
2807,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,496,Pl,"[1963.8800048828125, 885.8160400390625, 1969.245361328125, 885.8160400390625, 1969.245361328125, 891.8511962890625, 1963.8800048828125, 891.8511962890625]",[],,,,False,region_002807,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002807.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002807.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002807.png,CACHED
2808,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,497,Pl,"[1955.6600341796875, 900.0360107421875, 1961.025390625, 900.0360107421875, 1961.025390625, 906.0711669921875, 1955.6600341796875, 906.0711669921875]",[],,,,False,region_002808,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002808.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002808.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002808.png,CACHED
2809,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,498,Pl,"[1947.3800048828125, 914.196044921875, 1952.745361328125, 914.196044921875, 1952.745361328125, 920.231201171875, 1947.3800048828125, 920.231201171875]",[],,,,False,region_002809,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002809.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002809.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002809.png,CACHED
2810,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,499,Pl,"[1939.1600341796875, 928.416015625, 1944.525390625, 928.416015625, 1944.525390625, 934.451171875, 1939.1600341796875, 934.451171875]",[],,,,False,region_002810,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002810.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002810.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002810.png,CACHED
2811,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,500,Pl,"[1964.719970703125, 937.5960693359375, 1970.0853271484375, 937.5960693359375, 1970.0853271484375, 943.6312255859375, 1964.719970703125, 943.6312255859375]",[],,,,False,region_002811,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002811.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002811.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002811.png,CACHED
2812,11896,15,LP101,Planting Plan (wt7),Landscape,Landscaping,Landscaping,Furnish & Install Shrubs,Trees & Shrubs,501,Ck,"[1974.1400146484375, 771.0960693359375, 1981.514892578125, 771.0960693359375, 1981.514892578125, 777.1312255859375, 1974.1400146484375, 777.1312255859375]",[],,,,False,region_002812,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_002812.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_002812.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_002812.png,CACHED
